a,2195,23,-1.0
a,2769,23,-1.0
a,4276,23,-1.0
a,4312,23,-1.0
a,2194,24,-1.0
a,3289,24,-1.0
a,4069,24,-1.0
a,4153,24,-1.0
a,2768,25,-1.0
a,3881,25,-1.0
a,4068,25,-1.0
a,4152,25,-1.0
a,2193,26,-1.0
a,2767,26,-1.0
a,3288,26,-1.0
a,3880,26,-1.0
a,1517,27,-1.0
a,1883,27,-1.0
a,3987,27,-1.0
a,4067,27,-1.0
a,1516,28,-1.0
a,3287,28,-1.0
a,4066,28,-1.0
a,4275,28,-1.0
a,1882,29,-1.0
a,3286,29,-1.0
a,3986,29,-1.0
a,4274,29,-1.0
a,1515,30,-1.0
a,3719,30,-1.0
a,3985,30,-1.0
a,4247,30,-1.0
a,1514,31,-1.0
a,3039,31,-1.0
a,4246,31,-1.0
a,4273,31,-1.0
a,3038,32,-1.0
a,3718,32,-1.0
a,3984,32,-1.0
a,4272,32,-1.0
a,1881,33,-1.0
a,3717,33,-1.0
a,4065,33,-1.0
a,4245,33,-1.0
a,3037,34,-1.0
a,3285,34,-1.0
a,4064,34,-1.0
a,4244,34,-1.0
a,1880,35,-1.0
a,3036,35,-1.0
a,3284,35,-1.0
a,3716,35,-1.0
a,1513,36,-1.0
a,1879,36,-1.0
a,3983,36,-1.0
a,4063,36,-1.0
a,1512,37,-1.0
a,3879,37,-1.0
a,4062,37,-1.0
a,4311,37,-1.0
a,1878,38,-1.0
a,3878,38,-1.0
a,3982,38,-1.0
a,4310,38,-1.0
a,1511,39,-1.0
a,3715,39,-1.0
a,3981,39,-1.0
a,4243,39,-1.0
a,1510,40,-1.0
a,2465,40,-1.0
a,4242,40,-1.0
a,4309,40,-1.0
a,2464,41,-1.0
a,3714,41,-1.0
a,3980,41,-1.0
a,4308,41,-1.0
a,1877,42,-1.0
a,3713,42,-1.0
a,4061,42,-1.0
a,4241,42,-1.0
a,2463,43,-1.0
a,3877,43,-1.0
a,4060,43,-1.0
a,4240,43,-1.0
a,1876,44,-1.0
a,2462,44,-1.0
a,3712,44,-1.0
a,3876,44,-1.0
a,1509,45,-1.0
a,3283,45,-1.0
a,4059,45,-1.0
a,4271,45,-1.0
a,1508,46,-1.0
a,3875,46,-1.0
a,4058,46,-1.0
a,4307,46,-1.0
a,3282,47,-1.0
a,3874,47,-1.0
a,4270,47,-1.0
a,4306,47,-1.0
a,1507,48,-1.0
a,3035,48,-1.0
a,4239,48,-1.0
a,4269,48,-1.0
a,1506,49,-1.0
a,2461,49,-1.0
a,4238,49,-1.0
a,4305,49,-1.0
a,2460,50,-1.0
a,3034,50,-1.0
a,4268,50,-1.0
a,4304,50,-1.0
a,3033,51,-1.0
a,3281,51,-1.0
a,4057,51,-1.0
a,4237,51,-1.0
a,2459,52,-1.0
a,3873,52,-1.0
a,4056,52,-1.0
a,4236,52,-1.0
a,2458,53,-1.0
a,3032,53,-1.0
a,3280,53,-1.0
a,3872,53,-1.0
a,1505,54,-1.0
a,3499,54,-1.0
a,3979,54,-1.0
a,4151,54,-1.0
a,1504,55,-1.0
a,2192,55,-1.0
a,4150,55,-1.0
a,4267,55,-1.0
a,2191,56,-1.0
a,3498,56,-1.0
a,3978,56,-1.0
a,4266,56,-1.0
a,1503,57,-1.0
a,3711,57,-1.0
a,3977,57,-1.0
a,4235,57,-1.0
a,1502,58,-1.0
a,3031,58,-1.0
a,4234,58,-1.0
a,4265,58,-1.0
a,3030,59,-1.0
a,3710,59,-1.0
a,3976,59,-1.0
a,4264,59,-1.0
a,3497,60,-1.0
a,3709,60,-1.0
a,4149,60,-1.0
a,4233,60,-1.0
a,2190,61,-1.0
a,3029,61,-1.0
a,4148,61,-1.0
a,4232,61,-1.0
a,2189,62,-1.0
a,3028,62,-1.0
a,3496,62,-1.0
a,3708,62,-1.0
a,1501,63,-1.0
a,3495,63,-1.0
a,3975,63,-1.0
a,4147,63,-1.0
a,1500,64,-1.0
a,2766,64,-1.0
a,4146,64,-1.0
a,4303,64,-1.0
a,2765,65,-1.0
a,3494,65,-1.0
a,3974,65,-1.0
a,4302,65,-1.0
a,1499,66,-1.0
a,3707,66,-1.0
a,3973,66,-1.0
a,4231,66,-1.0
a,1498,67,-1.0
a,2457,67,-1.0
a,4230,67,-1.0
a,4301,67,-1.0
a,2456,68,-1.0
a,3706,68,-1.0
a,3972,68,-1.0
a,4300,68,-1.0
a,3493,69,-1.0
a,3705,69,-1.0
a,4145,69,-1.0
a,4229,69,-1.0
a,2455,70,-1.0
a,2764,70,-1.0
a,4144,70,-1.0
a,4228,70,-1.0
a,2454,71,-1.0
a,2763,71,-1.0
a,3492,71,-1.0
a,3704,71,-1.0
a,1497,72,-1.0
a,2188,72,-1.0
a,4143,72,-1.0
a,4263,72,-1.0
a,1496,73,-1.0
a,2762,73,-1.0
a,4142,73,-1.0
a,4299,73,-1.0
a,2187,74,-1.0
a,2761,74,-1.0
a,4262,74,-1.0
a,4298,74,-1.0
a,1495,75,-1.0
a,3027,75,-1.0
a,4227,75,-1.0
a,4261,75,-1.0
a,1494,76,-1.0
a,2453,76,-1.0
a,4226,76,-1.0
a,4297,76,-1.0
a,2452,77,-1.0
a,3026,77,-1.0
a,4260,77,-1.0
a,4296,77,-1.0
a,2186,78,-1.0
a,3025,78,-1.0
a,4141,78,-1.0
a,4225,78,-1.0
a,2451,79,-1.0
a,2760,79,-1.0
a,4140,79,-1.0
a,4224,79,-1.0
a,2185,80,-1.0
a,2450,80,-1.0
a,2759,80,-1.0
a,3024,80,-1.0
a,1875,81,-1.0
a,3491,81,-1.0
a,4055,81,-1.0
a,4139,81,-1.0
a,2184,82,-1.0
a,3279,82,-1.0
a,4054,82,-1.0
a,4138,82,-1.0
a,1874,83,-1.0
a,2183,83,-1.0
a,3278,83,-1.0
a,3490,83,-1.0
a,1873,84,-1.0
a,3703,84,-1.0
a,4053,84,-1.0
a,4223,84,-1.0
a,3023,85,-1.0
a,3277,85,-1.0
a,4052,85,-1.0
a,4222,85,-1.0
a,1872,86,-1.0
a,3022,86,-1.0
a,3276,86,-1.0
a,3702,86,-1.0
a,3489,87,-1.0
a,3701,87,-1.0
a,4137,87,-1.0
a,4221,87,-1.0
a,2182,88,-1.0
a,3021,88,-1.0
a,4136,88,-1.0
a,4220,88,-1.0
a,2181,89,-1.0
a,3020,89,-1.0
a,3488,89,-1.0
a,3700,89,-1.0
a,1871,90,-1.0
a,3487,90,-1.0
a,4051,90,-1.0
a,4135,90,-1.0
a,2758,91,-1.0
a,3871,91,-1.0
a,4050,91,-1.0
a,4134,91,-1.0
a,1870,92,-1.0
a,2757,92,-1.0
a,3486,92,-1.0
a,3870,92,-1.0
a,1869,93,-1.0
a,3699,93,-1.0
a,4049,93,-1.0
a,4219,93,-1.0
a,2449,94,-1.0
a,3869,94,-1.0
a,4048,94,-1.0
a,4218,94,-1.0
a,1868,95,-1.0
a,2448,95,-1.0
a,3698,95,-1.0
a,3868,95,-1.0
a,3485,96,-1.0
a,3697,96,-1.0
a,4133,96,-1.0
a,4217,96,-1.0
a,2447,97,-1.0
a,2756,97,-1.0
a,4132,97,-1.0
a,4216,97,-1.0
a,2446,98,-1.0
a,2755,98,-1.0
a,3484,98,-1.0
a,3696,98,-1.0
a,2180,99,-1.0
a,3275,99,-1.0
a,4047,99,-1.0
a,4131,99,-1.0
a,2754,100,-1.0
a,3867,100,-1.0
a,4046,100,-1.0
a,4130,100,-1.0
a,2179,101,-1.0
a,2753,101,-1.0
a,3274,101,-1.0
a,3866,101,-1.0
a,3019,102,-1.0
a,3273,102,-1.0
a,4045,102,-1.0
a,4215,102,-1.0
a,2445,103,-1.0
a,3865,103,-1.0
a,4044,103,-1.0
a,4214,103,-1.0
a,2444,104,-1.0
a,3018,104,-1.0
a,3272,104,-1.0
a,3864,104,-1.0
a,2178,105,-1.0
a,3017,105,-1.0
a,4129,105,-1.0
a,4213,105,-1.0
a,2443,106,-1.0
a,2752,106,-1.0
a,4128,106,-1.0
a,4212,106,-1.0
a,2177,107,-1.0
a,2442,107,-1.0
a,2751,107,-1.0
a,3016,107,-1.0
a,1867,108,-1.0
a,3271,108,-1.0
a,3971,108,-1.0
a,4259,108,-1.0
a,1866,109,-1.0
a,3863,109,-1.0
a,3970,109,-1.0
a,4295,109,-1.0
a,3270,110,-1.0
a,3862,110,-1.0
a,4258,110,-1.0
a,4294,110,-1.0
a,2176,111,-1.0
a,3483,111,-1.0
a,3969,111,-1.0
a,4257,111,-1.0
a,2750,112,-1.0
a,3482,112,-1.0
a,3968,112,-1.0
a,4293,112,-1.0
a,2175,113,-1.0
a,2749,113,-1.0
a,4256,113,-1.0
a,4292,113,-1.0
a,1865,114,-1.0
a,2174,114,-1.0
a,3269,114,-1.0
a,3481,114,-1.0
a,1864,115,-1.0
a,2748,115,-1.0
a,3480,115,-1.0
a,3861,115,-1.0
a,2173,116,-1.0
a,2747,116,-1.0
a,3268,116,-1.0
a,3860,116,-1.0
a,1863,117,-1.0
a,3267,117,-1.0
a,3967,117,-1.0
a,4255,117,-1.0
a,1862,118,-1.0
a,3859,118,-1.0
a,3966,118,-1.0
a,4291,118,-1.0
a,3266,119,-1.0
a,3858,119,-1.0
a,4254,119,-1.0
a,4290,119,-1.0
a,3015,120,-1.0
a,3695,120,-1.0
a,3965,120,-1.0
a,4253,120,-1.0
a,2441,121,-1.0
a,3694,121,-1.0
a,3964,121,-1.0
a,4289,121,-1.0
a,2440,122,-1.0
a,3014,122,-1.0
a,4252,122,-1.0
a,4288,122,-1.0
a,1861,123,-1.0
a,3013,123,-1.0
a,3265,123,-1.0
a,3693,123,-1.0
a,1860,124,-1.0
a,2439,124,-1.0
a,3692,124,-1.0
a,3857,124,-1.0
a,2438,125,-1.0
a,3012,125,-1.0
a,3264,125,-1.0
a,3856,125,-1.0
a,2172,126,-1.0
a,3479,126,-1.0
a,3963,126,-1.0
a,4251,126,-1.0
a,2746,127,-1.0
a,3478,127,-1.0
a,3962,127,-1.0
a,4287,127,-1.0
a,2171,128,-1.0
a,2745,128,-1.0
a,4250,128,-1.0
a,4286,128,-1.0
a,3011,129,-1.0
a,3691,129,-1.0
a,3961,129,-1.0
a,4249,129,-1.0
a,2437,130,-1.0
a,3690,130,-1.0
a,3960,130,-1.0
a,4285,130,-1.0
a,2436,131,-1.0
a,3010,131,-1.0
a,4248,131,-1.0
a,4284,131,-1.0
a,2170,132,-1.0
a,3009,132,-1.0
a,3477,132,-1.0
a,3689,132,-1.0
a,2435,133,-1.0
a,2744,133,-1.0
a,3476,133,-1.0
a,3688,133,-1.0
a,2169,134,-1.0
a,2434,134,-1.0
a,2743,134,-1.0
a,3008,134,-1.0
a,1859,135,-1.0
a,2168,135,-1.0
a,3263,135,-1.0
a,3475,135,-1.0
a,1858,136,-1.0
a,2742,136,-1.0
a,3474,136,-1.0
a,3855,136,-1.0
a,2167,137,-1.0
a,2741,137,-1.0
a,3262,137,-1.0
a,3854,137,-1.0
a,1857,138,-1.0
a,3007,138,-1.0
a,3261,138,-1.0
a,3687,138,-1.0
a,1856,139,-1.0
a,2433,139,-1.0
a,3686,139,-1.0
a,3853,139,-1.0
a,2432,140,-1.0
a,3006,140,-1.0
a,3260,140,-1.0
a,3852,140,-1.0
a,2166,141,-1.0
a,3005,141,-1.0
a,3473,141,-1.0
a,3685,141,-1.0
a,2431,142,-1.0
a,2740,142,-1.0
a,3472,142,-1.0
a,3684,142,-1.0
a,2165,143,-1.0
a,2430,143,-1.0
a,2739,143,-1.0
a,3004,143,-1.0
a,4043,144,-1.0
a,4127,144,-1.0
a,4303,144,1.0
a,4311,144,1.0
a,1855,145,-1.0
a,3471,145,-1.0
a,4302,145,1.0
a,4310,145,1.0
a,4042,146,-1.0
a,4211,146,-1.0
a,4301,146,1.0
a,4319,146,1.0
a,1854,147,-1.0
a,3683,147,-1.0
a,4300,147,1.0
a,4318,147,1.0
a,4126,148,-1.0
a,4210,148,-1.0
a,4309,148,1.0
a,4317,148,1.0
a,3470,149,-1.0
a,3682,149,-1.0
a,4308,149,1.0
a,4316,149,1.0
a,1853,150,-1.0
a,3469,150,-1.0
a,4041,150,-1.0
a,4125,150,-1.0
a,1852,151,-1.0
a,3681,151,-1.0
a,4040,151,-1.0
a,4209,151,-1.0
a,3468,152,-1.0
a,3680,152,-1.0
a,4124,152,-1.0
a,4208,152,-1.0
a,4039,153,-1.0
a,4123,153,-1.0
a,4299,153,1.0
a,4307,153,1.0
a,2164,154,-1.0
a,3259,154,-1.0
a,4298,154,1.0
a,4306,154,1.0
a,4038,155,-1.0
a,4207,155,-1.0
a,4297,155,1.0
a,4315,155,1.0
a,3003,156,-1.0
a,3258,156,-1.0
a,4296,156,1.0
a,4314,156,1.0
a,4122,157,-1.0
a,4206,157,-1.0
a,4305,157,1.0
a,4313,157,1.0
a,2163,158,-1.0
a,3002,158,-1.0
a,4304,158,1.0
a,4312,158,1.0
a,2162,159,-1.0
a,3257,159,-1.0
a,4037,159,-1.0
a,4121,159,-1.0
a,3001,160,-1.0
a,3256,160,-1.0
a,4036,160,-1.0
a,4205,160,-1.0
a,2161,161,-1.0
a,3000,161,-1.0
a,4120,161,-1.0
a,4204,161,-1.0
a,1851,162,-1.0
a,4035,162,-1.0
a,4295,162,1.0
a,4315,162,-1.0
a,3255,163,-1.0
a,4034,163,-1.0
a,4294,163,1.0
a,4319,163,-1.0
a,1850,164,-1.0
a,3254,164,-1.0
a,4314,164,-1.0
a,4318,164,-1.0
a,3467,165,-1.0
a,4119,165,-1.0
a,4293,165,1.0
a,4313,165,-1.0
a,2160,166,-1.0
a,4118,166,-1.0
a,4292,166,1.0
a,4317,166,-1.0
a,2159,167,-1.0
a,3466,167,-1.0
a,4312,167,-1.0
a,4316,167,-1.0
a,1849,168,-1.0
a,3465,168,-1.0
a,4033,168,-1.0
a,4117,168,-1.0
a,2158,169,-1.0
a,3253,169,-1.0
a,4032,169,-1.0
a,4116,169,-1.0
a,1848,170,-1.0
a,2157,170,-1.0
a,3252,170,-1.0
a,3464,170,-1.0
a,4031,171,-1.0
a,4115,171,-1.0
a,4317,171,1.0
a,4319,171,1.0
a,1847,172,-1.0
a,3463,172,-1.0
a,4316,172,1.0
a,4318,172,1.0
a,1846,173,-1.0
a,4030,173,-1.0
a,4318,173,-1.0
a,4319,173,-1.0
a,3462,174,-1.0
a,4114,174,-1.0
a,4316,174,-1.0
a,4317,174,-1.0
a,4029,175,-1.0
a,4113,175,-1.0
a,4313,175,1.0
a,4315,175,1.0
a,2156,176,-1.0
a,3251,176,-1.0
a,4312,176,1.0
a,4314,176,1.0
a,3250,177,-1.0
a,4028,177,-1.0
a,4314,177,-1.0
a,4315,177,-1.0
a,2155,178,-1.0
a,4112,178,-1.0
a,4312,178,-1.0
a,4313,178,-1.0
a,1845,179,-1.0
a,4027,179,-1.0
a,4291,179,1.0
a,4307,179,-1.0
a,3249,180,-1.0
a,4026,180,-1.0
a,4290,180,1.0
a,4311,180,-1.0
a,1844,181,-1.0
a,3248,181,-1.0
a,4306,181,-1.0
a,4310,181,-1.0
a,3679,182,-1.0
a,4203,182,-1.0
a,4289,182,1.0
a,4305,182,-1.0
a,2999,183,-1.0
a,4202,183,-1.0
a,4288,183,1.0
a,4309,183,-1.0
a,2998,184,-1.0
a,3678,184,-1.0
a,4304,184,-1.0
a,4308,184,-1.0
a,1843,185,-1.0
a,3677,185,-1.0
a,4025,185,-1.0
a,4201,185,-1.0
a,2997,186,-1.0
a,3247,186,-1.0
a,4024,186,-1.0
a,4200,186,-1.0
a,1842,187,-1.0
a,2996,187,-1.0
a,3246,187,-1.0
a,3676,187,-1.0
a,4023,188,-1.0
a,4199,188,-1.0
a,4309,188,1.0
a,4311,188,1.0
a,1841,189,-1.0
a,3675,189,-1.0
a,4308,189,1.0
a,4310,189,1.0
a,1840,190,-1.0
a,4022,190,-1.0
a,4310,190,-1.0
a,4311,190,-1.0
a,3674,191,-1.0
a,4198,191,-1.0
a,4308,191,-1.0
a,4309,191,-1.0
a,4021,192,-1.0
a,4197,192,-1.0
a,4305,192,1.0
a,4307,192,1.0
a,2995,193,-1.0
a,3245,193,-1.0
a,4304,193,1.0
a,4306,193,1.0
a,3244,194,-1.0
a,4020,194,-1.0
a,4306,194,-1.0
a,4307,194,-1.0
a,2994,195,-1.0
a,4196,195,-1.0
a,4304,195,-1.0
a,4305,195,-1.0
a,3461,196,-1.0
a,4111,196,-1.0
a,4287,196,1.0
a,4299,196,-1.0
a,2154,197,-1.0
a,4110,197,-1.0
a,4286,197,1.0
a,4303,197,-1.0
a,2153,198,-1.0
a,3460,198,-1.0
a,4298,198,-1.0
a,4302,198,-1.0
a,3673,199,-1.0
a,4195,199,-1.0
a,4285,199,1.0
a,4297,199,-1.0
a,2993,200,-1.0
a,4194,200,-1.0
a,4284,200,1.0
a,4301,200,-1.0
a,2992,201,-1.0
a,3672,201,-1.0
a,4296,201,-1.0
a,4300,201,-1.0
a,3459,202,-1.0
a,3671,202,-1.0
a,4109,202,-1.0
a,4193,202,-1.0
a,2152,203,-1.0
a,2991,203,-1.0
a,4108,203,-1.0
a,4192,203,-1.0
a,2151,204,-1.0
a,2990,204,-1.0
a,3458,204,-1.0
a,3670,204,-1.0
a,4107,205,-1.0
a,4191,205,-1.0
a,4301,205,1.0
a,4303,205,1.0
a,3457,206,-1.0
a,3669,206,-1.0
a,4300,206,1.0
a,4302,206,1.0
a,3456,207,-1.0
a,4106,207,-1.0
a,4302,207,-1.0
a,4303,207,-1.0
a,3668,208,-1.0
a,4190,208,-1.0
a,4300,208,-1.0
a,4301,208,-1.0
a,4105,209,-1.0
a,4189,209,-1.0
a,4297,209,1.0
a,4299,209,1.0
a,2150,210,-1.0
a,2989,210,-1.0
a,4296,210,1.0
a,4298,210,1.0
a,2149,211,-1.0
a,4104,211,-1.0
a,4298,211,-1.0
a,4299,211,-1.0
a,2988,212,-1.0
a,4188,212,-1.0
a,4296,212,-1.0
a,4297,212,-1.0
a,1839,213,-1.0
a,3455,213,-1.0
a,4287,213,-1.0
a,4291,213,-1.0
a,2148,214,-1.0
a,3243,214,-1.0
a,4286,214,-1.0
a,4290,214,-1.0
a,1838,215,-1.0
a,3667,215,-1.0
a,4285,215,-1.0
a,4295,215,-1.0
a,2987,216,-1.0
a,3242,216,-1.0
a,4284,216,-1.0
a,4294,216,-1.0
a,3454,217,-1.0
a,3666,217,-1.0
a,4289,217,-1.0
a,4293,217,-1.0
a,2147,218,-1.0
a,2986,218,-1.0
a,4288,218,-1.0
a,4292,218,-1.0
a,1837,219,-1.0
a,2146,219,-1.0
a,3241,219,-1.0
a,3453,219,-1.0
a,1836,220,-1.0
a,2985,220,-1.0
a,3240,220,-1.0
a,3665,220,-1.0
a,2145,221,-1.0
a,2984,221,-1.0
a,3452,221,-1.0
a,3664,221,-1.0
a,1835,222,-1.0
a,3451,222,-1.0
a,4293,222,1.0
a,4295,222,1.0
a,2144,223,-1.0
a,3239,223,-1.0
a,4292,223,1.0
a,4294,223,1.0
a,1834,224,-1.0
a,3238,224,-1.0
a,4294,224,-1.0
a,4295,224,-1.0
a,2143,225,-1.0
a,3450,225,-1.0
a,4292,225,-1.0
a,4293,225,-1.0
a,1833,226,-1.0
a,3663,226,-1.0
a,4289,226,1.0
a,4291,226,1.0
a,2983,227,-1.0
a,3237,227,-1.0
a,4288,227,1.0
a,4290,227,1.0
a,1832,228,-1.0
a,3236,228,-1.0
a,4290,228,-1.0
a,4291,228,-1.0
a,2982,229,-1.0
a,3662,229,-1.0
a,4288,229,-1.0
a,4289,229,-1.0
a,3449,230,-1.0
a,3661,230,-1.0
a,4285,230,1.0
a,4287,230,1.0
a,2142,231,-1.0
a,2981,231,-1.0
a,4284,231,1.0
a,4286,231,1.0
a,2141,232,-1.0
a,3448,232,-1.0
a,4286,232,-1.0
a,4287,232,-1.0
a,2980,233,-1.0
a,3660,233,-1.0
a,4284,233,-1.0
a,4285,233,-1.0
a,4019,234,-1.0
a,4103,234,-1.0
a,4267,234,1.0
a,4275,234,1.0
a,1831,235,-1.0
a,3447,235,-1.0
a,4266,235,1.0
a,4274,235,1.0
a,4018,236,-1.0
a,4187,236,-1.0
a,4265,236,1.0
a,4283,236,1.0
a,1830,237,-1.0
a,3659,237,-1.0
a,4264,237,1.0
a,4282,237,1.0
a,4102,238,-1.0
a,4186,238,-1.0
a,4273,238,1.0
a,4281,238,1.0
a,3446,239,-1.0
a,3658,239,-1.0
a,4272,239,1.0
a,4280,239,1.0
a,1829,240,-1.0
a,3445,240,-1.0
a,4017,240,-1.0
a,4101,240,-1.0
a,1828,241,-1.0
a,3657,241,-1.0
a,4016,241,-1.0
a,4185,241,-1.0
a,3444,242,-1.0
a,3656,242,-1.0
a,4100,242,-1.0
a,4184,242,-1.0
a,4015,243,-1.0
a,4099,243,-1.0
a,4263,243,1.0
a,4271,243,1.0
a,2738,244,-1.0
a,3851,244,-1.0
a,4262,244,1.0
a,4270,244,1.0
a,4014,245,-1.0
a,4183,245,-1.0
a,4261,245,1.0
a,4279,245,1.0
a,2429,246,-1.0
a,3850,246,-1.0
a,4260,246,1.0
a,4278,246,1.0
a,4098,247,-1.0
a,4182,247,-1.0
a,4269,247,1.0
a,4277,247,1.0
a,2428,248,-1.0
a,2737,248,-1.0
a,4268,248,1.0
a,4276,248,1.0
a,2736,249,-1.0
a,3849,249,-1.0
a,4013,249,-1.0
a,4097,249,-1.0
a,2427,250,-1.0
a,3848,250,-1.0
a,4012,250,-1.0
a,4181,250,-1.0
a,2426,251,-1.0
a,2735,251,-1.0
a,4096,251,-1.0
a,4180,251,-1.0
a,1827,252,-1.0
a,4011,252,-1.0
a,4259,252,1.0
a,4279,252,-1.0
a,3847,253,-1.0
a,4010,253,-1.0
a,4258,253,1.0
a,4283,253,-1.0
a,1826,254,-1.0
a,3846,254,-1.0
a,4278,254,-1.0
a,4282,254,-1.0
a,3443,255,-1.0
a,4095,255,-1.0
a,4257,255,1.0
a,4277,255,-1.0
a,2734,256,-1.0
a,4094,256,-1.0
a,4256,256,1.0
a,4281,256,-1.0
a,2733,257,-1.0
a,3442,257,-1.0
a,4276,257,-1.0
a,4280,257,-1.0
a,1825,258,-1.0
a,3441,258,-1.0
a,4009,258,-1.0
a,4093,258,-1.0
a,2732,259,-1.0
a,3845,259,-1.0
a,4008,259,-1.0
a,4092,259,-1.0
a,1824,260,-1.0
a,2731,260,-1.0
a,3440,260,-1.0
a,3844,260,-1.0
a,4007,261,-1.0
a,4091,261,-1.0
a,4281,261,1.0
a,4283,261,1.0
a,1823,262,-1.0
a,3439,262,-1.0
a,4280,262,1.0
a,4282,262,1.0
a,1822,263,-1.0
a,4006,263,-1.0
a,4282,263,-1.0
a,4283,263,-1.0
a,3438,264,-1.0
a,4090,264,-1.0
a,4280,264,-1.0
a,4281,264,-1.0
a,4005,265,-1.0
a,4089,265,-1.0
a,4277,265,1.0
a,4279,265,1.0
a,2730,266,-1.0
a,3843,266,-1.0
a,4276,266,1.0
a,4278,266,1.0
a,3842,267,-1.0
a,4004,267,-1.0
a,4278,267,-1.0
a,4279,267,-1.0
a,2729,268,-1.0
a,4088,268,-1.0
a,4276,268,-1.0
a,4277,268,-1.0
a,1821,269,-1.0
a,4003,269,-1.0
a,4255,269,1.0
a,4271,269,-1.0
a,3841,270,-1.0
a,4002,270,-1.0
a,4254,270,1.0
a,4275,270,-1.0
a,1820,271,-1.0
a,3840,271,-1.0
a,4270,271,-1.0
a,4274,271,-1.0
a,3655,272,-1.0
a,4179,272,-1.0
a,4253,272,1.0
a,4269,272,-1.0
a,2425,273,-1.0
a,4178,273,-1.0
a,4252,273,1.0
a,4273,273,-1.0
a,2424,274,-1.0
a,3654,274,-1.0
a,4268,274,-1.0
a,4272,274,-1.0
a,1819,275,-1.0
a,3653,275,-1.0
a,4001,275,-1.0
a,4177,275,-1.0
a,2423,276,-1.0
a,3839,276,-1.0
a,4000,276,-1.0
a,4176,276,-1.0
a,1818,277,-1.0
a,2422,277,-1.0
a,3652,277,-1.0
a,3838,277,-1.0
a,3999,278,-1.0
a,4175,278,-1.0
a,4273,278,1.0
a,4275,278,1.0
a,1817,279,-1.0
a,3651,279,-1.0
a,4272,279,1.0
a,4274,279,1.0
a,1816,280,-1.0
a,3998,280,-1.0
a,4274,280,-1.0
a,4275,280,-1.0
a,3650,281,-1.0
a,4174,281,-1.0
a,4272,281,-1.0
a,4273,281,-1.0
a,3997,282,-1.0
a,4173,282,-1.0
a,4269,282,1.0
a,4271,282,1.0
a,2421,283,-1.0
a,3837,283,-1.0
a,4268,283,1.0
a,4270,283,1.0
a,3836,284,-1.0
a,3996,284,-1.0
a,4270,284,-1.0
a,4271,284,-1.0
a,2420,285,-1.0
a,4172,285,-1.0
a,4268,285,-1.0
a,4269,285,-1.0
a,3437,286,-1.0
a,4087,286,-1.0
a,4251,286,1.0
a,4263,286,-1.0
a,2728,287,-1.0
a,4086,287,-1.0
a,4250,287,1.0
a,4267,287,-1.0
a,2727,288,-1.0
a,3436,288,-1.0
a,4262,288,-1.0
a,4266,288,-1.0
a,3649,289,-1.0
a,4171,289,-1.0
a,4249,289,1.0
a,4261,289,-1.0
a,2419,290,-1.0
a,4170,290,-1.0
a,4248,290,1.0
a,4265,290,-1.0
a,2418,291,-1.0
a,3648,291,-1.0
a,4260,291,-1.0
a,4264,291,-1.0
a,3435,292,-1.0
a,3647,292,-1.0
a,4085,292,-1.0
a,4169,292,-1.0
a,2417,293,-1.0
a,2726,293,-1.0
a,4084,293,-1.0
a,4168,293,-1.0
a,2416,294,-1.0
